PO Number,PO Status,Supplier,Creditor,Date,Due Date,Description,Category,Unit Price,Quantity,Net Amount,Tax Amount,Total Amount,Taxable,Stock Number,Stock Brand,Stock Name,Stock Barcode,Job Number
PO100370,billed,ATLAS TYRES,,27/06/2024,,T11225WWGC28 - 11R22.5(16) WINDPOWER WGC28 - ALL PURPOSE CC,Truck Tyres,279.0,10.0,2790.0,279.0,3069.0,Y,T11225WWGC28,windpower,11R22.5(16) WINDPOWER WGC28 - ALL PURPOSE CC,,
PO100371,billed,Western Truck Group,,28/06/2024,,24122024 - FILTER KIT,Mechanical Consumables,195.0,1.0,195.0,19.5,214.5,Y,24122024,,FILTER KIT,,
PO100372,billed,REPCO Chinchilla,,28/06/2024,,RHLRK2 - HEADLIGHT RESTORATION KIT,Parts,44.55,1.0,44.55,4.455,49.01,Y,RHLRK2,,HEADLIGHT RESTORATION KIT,,
PO100373,billed,REPCO Chinchilla,,28/06/2024,,95202 - MDL52 10-33v Led Front ind7park light,Parts,140.0,2.0,280.0,28.0,308.0,Y,95202,narva,MDL52 10-33v Led Front ind7park light,,
PO100374,billed,TOOWOOMBA TRUCK SPARES,,28/06/2024,,RM615A-A - REAR MARKER LH 600X150MM ALUM,Mechanical Consumables,17.57,3.0,52.71,5.271,57.98,Y,RM615A-A,,REAR MARKER LH 600X150MM ALUM,,
PO100374,billed,TOOWOOMBA TRUCK SPARES,,28/06/2024,,RM615B-A - REAR MARKER RH 600X150MM ALUM,Mechanical Consumables,17.57,3.0,52.71,5.271,57.98,Y,RM615B-A,,REAR MARKER RH 600X150MM ALUM,,
PO100363/1,billed,REPCO Chinchilla,,24/06/2024,,WP9000RP - WATER PUMP,Parts,58.5,0.0,0.0,0.0,0.0,Y,WP9000RP,,WATER PUMP,,
PO100363/1,billed,REPCO Chinchilla,,24/06/2024,,V2037KCZHS - Gasket Head Set,Parts,278.95,1.0,278.95,27.895,306.85,Y,V2037KCZHS,,Gasket Head Set,,
PO100363/2,billed,REPCO Chinchilla,,24/06/2024,,WP9000RP - WATER PUMP,Parts,58.5,1.0,58.5,5.85,64.35,Y,WP9000RP,,WATER PUMP,,
PO100375,billed,Toyo Tyre Australia pty ltd,,29/06/2024,,1111699 - Toyo 265/65R18 114T OPAT3,4WD Tyres,373.0,4.0,1492.0,149.2,1641.2,Y,1111699,Toyo,Toyo 265/65R18 114T OPAT3,,
PO100375,billed,Toyo Tyre Australia pty ltd,,29/06/2024,,FREIGHT - Freight,,2.0,1.0,2.0,0.2,2.2,Y,FREIGHT,,Freight,,
PO100376,billed,Toyo Tyre Australia pty ltd,,01/07/2024,,1130404 - 265/65R17 LT 120S OPAT3 TOYO,4WD Tyres,248.0,2.0,496.0,49.6,545.6,Y,1130404,TOYO,265/65R17 LT 120S OPAT3 TOYO,,
PO100376,billed,Toyo Tyre Australia pty ltd,,01/07/2024,,1130409 - 225/70R17 LT 115S OPAT3 TOYO,4WD Tyres,281.0,2.0,562.0,56.2,618.2,Y,1130409,TOYO,225/70R17 LT 115S OPAT3 TOYO,,
PO100376,billed,Toyo Tyre Australia pty ltd,,01/07/2024,,FREIGHT - Freight,,2.0,1.0,2.0,0.2,2.2,Y,FREIGHT,,Freight,,
PO100377,billed,REPCO Chinchilla,,01/07/2024,,Z418 - Z418 OILFILTER,Parts,14.68,6.0,88.08,8.808,96.89,Y,Z418,REPCO,Z418 OILFILTER,,
PO100369/1,billed,REPCO Chinchilla,,27/06/2024,,DXS636 - STR 12V 10TH CW Denso Style,Parts,263.0,1.0,263.0,26.3,289.3,Y,DXS636,,STR 12V 10TH CW Denso Style,,
PO100378,billed,TREADCARE QLD PTY LTD,,01/07/2024,,APT38565225MA33 - APOLLO 385/65R22.5 164K MA33,Truck Tyres,620.0,0.0,0.0,0.0,0.0,Y,APT38565225MA33,apollo,APOLLO 385/65R22.5 164K MA33,,
PO100378,billed,TREADCARE QLD PTY LTD,,01/07/2024,,11000919 - 265/65R17LT 116S D697 OWT B/STONE,4WD Tyres,250.0,8.0,2000.0,200.0,2200.0,Y,11000919,BRIDGESTONE,265/65R17LT 116S D697 OWT B/STONE,266020544069,
PO100378,billed,TREADCARE QLD PTY LTD,,01/07/2024,,APL2656517LTAT2 - 265/65R17 Apollo Apterra AT2,4WD Tyres,210.0,4.0,840.0,84.0,924.0,Y,APL2656517LTAT2,apollo,Apollo LT265/65R17 120/117S Apterra AT2 E3P,,
PO100378,billed,TREADCARE QLD PTY LTD,,01/07/2024,,TU16650813 - Tube 16x6.50/7.50-8 TR13,Tubes,13.75,6.0,82.5,8.25,90.75,Y,TU16650813,rhino,Tube 16x6.50/7.50-8 TR13,,
PO100378,billed,TREADCARE QLD PTY LTD,,01/07/2024,,TU18850813 - Tube 18x8.50/9.50-8 TR13,Tubes,15.0,6.0,90.0,9.0,99.0,Y,TU18850813,rhino,Tube 18x8.50/9.50-8 TR13,,
PO100378,billed,TREADCARE QLD PTY LTD,,01/07/2024,,TU400813 - Tube 4.00-8 TR13,Tubes,9.0,2.0,18.0,1.8,19.8,Y,TU400813,rhino,Tube 4.00-8 TR13,,
PO100378/1,billed,TREADCARE QLD PTY LTD,,01/07/2024,,APT38565225MA33 - APOLLO 385/65R22.5 164K MA33,Truck Tyres,620.0,2.0,1240.0,124.0,1364.0,Y,APT38565225MA33,apollo,APOLLO 385/65R22.5 164K MA33,,
PO100379,billed,DYNAMIC WHEELS,,02/07/2024,,934-29060+18 - RACELINE CLUTCH MATTE Black 20x9 18P 6x139.7 CB106.1,Rims,315.0,4.0,1260.0,126.0,1386.0,Y,934-29060+18,Raceline,RACELINE CLUTCH MATTE Black 20x9 18P 6x139.7 CB106.1,,
PO100380,billed,TOP TYRES AUSTRAILIA PTY LTD,,02/07/2024,,K33125020601 - 33x12.50R20LT 119R TL KR-601 Klever R/T Kenda,4WD Tyres,298.0,4.0,1192.0,119.2,1311.2,Y,K33125020601,kenda,33x12.50R20LT 119R TL KR-601 Klever R/T Kenda,,
PO100381,billed,TAROOM MOTORS,,02/07/2024,,7023 - Bi Pin Globe 12V 100W Standard,Globes,23.636363636363633,1.0,23.636363636363636364,2.3636363636363636364,26.0,Y,7023,phillips,Bi Pin Globe 12V 100W Standard,,
PO100382,billed,TOP TYRES AUSTRAILIA PTY LTD,,03/07/2024,,K2657516601 - LT265/75R16 123Q TL O.R.W.L KR-601 Kenda Klever R/T,4WD Tyres,222.0,8.0,1776.0,177.6,1953.6,Y,K2657516601,kenda,LT265/75R16 123Q TL O.R.W.L KR-601 Kenda Klever R/T,,
PO100383,billed,Power Crank,,03/07/2024,,NS70SMF - 4x4 AWD Series Starting Battery,Batteries,114.25,3.0,342.75,34.275,377.03,Y,NS70SMF,power crank,4x4 AWD Series Starting Battery,,
PO100383,billed,Power Crank,,03/07/2024,,DIN66HSMF - European series starting battery,Batteries,123.86,4.0,495.44,49.544,544.98,Y,DIN66HSMF,Power crank,European series starting battery,,
PO100383,billed,Power Crank,,03/07/2024,,EXSNX120-7SMF - 1000 CCA Extreme Series Starting Battery,Batteries,154.55,7.0,1081.85,108.185,1190.04,Y,EXSNX120-7SMF,power crank,1000 CCA Extreme Series Starting Battery,,
PO100383,billed,Power Crank,,03/07/2024,,EXSN100LSMF - EXSN100L Truck 1150CCA SMF,Batteries,181.83,3.0,545.49,54.549,600.04,Y,EXSN100LSMF,power crank,EXSN100L Truck 1150CCA SMF,,
PO100383,billed,Power Crank,,03/07/2024,,31ASMF - Truck & heavy equipment series starting battery,Batteries,164.84,2.0,329.68,32.968,362.65,Y,31ASMF,,Truck & heavy equipment series starting battery,,
PO100383,billed,Power Crank,,03/07/2024,,NS50ZLASMF - Automotive series starting battery,ATV / Mower Tyres,88.61,3.0,265.83,26.583,292.41,Y,NS50LASMF,Power crank,Automotive series starting battery,,
PO100383,billed,Power Crank,,03/07/2024,,NS50SMF - Automotive Series Starting Battery,Batteries,88.61,2.0,177.22,17.722,194.94,Y,NS50SMF,,Automotive Series Starting Battery,,
PO100384,billed,YOKOHAMA TYRE AUST PTY LTD,,03/07/2024,,2656517g94 - 265/65R17 112S G94 Hilux,4WD Tyres,242.91,4.0,971.64,97.164,1068.8,Y,2656517g94,yokohama,265/65R17 112S G94 Hilux,,
PO100385,billed,TYRES 4U,,03/07/2024,,5324TX - 235/45R17 X-P 97W TRACMAX,Car Tyres,83.7,3.0,251.1,25.11,276.21,Y,5324TX,TRACMAX,235/45R17 X-P 97W TRACMAX,,
PO100386,billed,Black Truck & AG,,04/07/2024,,8982384750 - Core Heater Unit,Parts,1164.39,1.0,1164.39,116.439,1280.83,Y,8982384750,,Core Heater Unit,,
PO100386,billed,Black Truck & AG,,04/07/2024,,1483200122 - Valve Safety Air Tank,Parts,38.3,1.0,38.3,3.83,42.13,Y,1483200122,,Valve Safety Air Tank,,
PO100387,billed,REPCO Chinchilla,,04/07/2024,,Z201 - Filter-Fuel In Line,Service Parts & Kits,27.5,1.0,27.5,2.75,30.25,Y,Z201,,Filter-Fuel In Line,,
PO100387,billed,REPCO Chinchilla,,04/07/2024,,Z547 - FILTER-OIL SPIN ON,Mechanical,20.25,1.0,20.25,2.025,22.28,Y,Z547,,FILTER-OIL SPIN ON,,
PO100388,billed,REPCO Chinchilla,,04/07/2024,,TX3120S - UHF CB-5W S/Compact Scansuite,Parts,287.0,1.0,287.0,28.7,315.7,Y,TX3120S,GME,UHF CB-5W S/Compact Scansuite,,
PO100389,billed,Decked Out Auto,,26/06/2024,,C012200 - White Vision Bull Bar Ind/Park with daytime running lamp,Parts,24.5455,2.0,49.091,4.9091,54.0,Y,C012200,whitevision,White Vision Bull Bar Ind/Park with daytime running lamp,,
PO100389,billed,Decked Out Auto,,26/06/2024,,FREIGHT - Freight,,13.636363636363635,1.0,13.636363636363636364,1.3636363636363636364,15.0,Y,FREIGHT,,Freight,,
PO100390,billed,Gadget City,,04/07/2024,,ORICOMMIC120 - Oricom MIC120 Replacment Microphone Suits DTX4200 Radio,Parts,116.3636,1.0,116.3636,11.63636,128.0,Y,ORICOMMIC120,oricom,Oricom MIC120 Replacment Microphone Suits DTX4200 Radio,,
PO100393,billed,REMA TIP TOP AUSTRALIA PTY LTD,,05/07/2024,,5159405 - CEMENT SPACIAL BL 230G CFC,Consumables,13.83,2.0,27.66,2.766,30.43,Y,5159405,,CEMENT SPACIAL BL 230G CFC,,
PO100393,billed,REMA TIP TOP AUSTRALIA PTY LTD,,05/07/2024,,5059198 - Cement SVS-VULC 175g/250ml Tube glue,Consumables,13.3,2.0,26.6,2.66,29.26,Y,5059198,Rema Tip Top,Cement SVS-VULC 175g/250ml Tube glue,,
PO100393,billed,REMA TIP TOP AUSTRALIA PTY LTD,,05/07/2024,,413112 - VALVE CAP TR413 C-OU P/CAP,Consumables,22.55,1.0,22.55,2.255,24.81,Y,413112,,VALVE CAP TR413 C-OU P/CAP,,
PO100393,billed,REMA TIP TOP AUSTRALIA PTY LTD,,05/07/2024,,421100 - VALVE CORE SHORT H/TMP (100),Consumables,13.1,2.0,26.2,2.62,28.82,Y,421100,,VALVE CORE SHORT H/TMP (100),,
PO100393,billed,REMA TIP TOP AUSTRALIA PTY LTD,,05/07/2024,,420116 - VALVE CAP PLAST BLCK SOFT(100),Consumables,3.29,2.0,6.58,0.658,7.24,Y,420116,,VALVE CAP PLAST BLCK SOFT(100),,
PO100393,billed,REMA TIP TOP AUSTRALIA PTY LTD,,05/07/2024,,180550 - TYRE MOUNT COMPOUND - MURPHYS,Consumables,71.42,2.0,142.84,14.284,157.12,Y,180550,,TYRE MOUNT COMPOUND - MURPHYS,,
PO100393,billed,REMA TIP TOP AUSTRALIA PTY LTD,,05/07/2024,,5101801 - SEALFIX PLUG,Consumables,0.71,200.0,142.0,14.2,156.2,Y,5101801,,SEALFIX PLUG,,
PO100393,billed,REMA TIP TOP AUSTRALIA PTY LTD,,05/07/2024,,204880 - WHEEL WEIGHT MAG FN 10G,Consumables,18.43,1.0,18.43,1.843,20.27,Y,204880,,WHEEL WEIGHT MAG FN 10G,,
PO100393,billed,REMA TIP TOP AUSTRALIA PTY LTD,,05/07/2024,,204881 - TIP TOP WHEEL WEIGHT MAG 15G,Consumables,22.98,1.0,22.98,2.298,25.28,Y,204881,,TIP TOP WHEEL WEIGHT MAG 15G,,
PO100393,billed,REMA TIP TOP AUSTRALIA PTY LTD,,05/07/2024,,204803 - WHEEL WEIGHT 15G PASS,Consumables,16.29,1.0,16.29,1.629,17.92,Y,204803,TIP TOP,WHEEL WEIGHT 15G PASS,,
PO100393,billed,REMA TIP TOP AUSTRALIA PTY LTD,,05/07/2024,,204805 - WHEEL WEIGHTS PASS,Consumables,20.79,1.0,20.79,2.079,22.87,Y,204805,TIP TOP,WHEEL WEIGHTS PASS,,
PO100393,billed,REMA TIP TOP AUSTRALIA PTY LTD,,05/07/2024,,204807 - WHEEL WEIGHTS PASS 30g,Consumables,26.31,1.0,26.31,2.631,28.94,Y,204807,TIP TOP,WHEEL WEIGHTS PASS 30g,,
PO100393,billed,REMA TIP TOP AUSTRALIA PTY LTD,,05/07/2024,,204804 - WHEEL WEIGHT PASS 40G,Consumables,34.1,1.0,34.1,3.41,37.51,Y,204804,TIP TOP,WHEEL WEIGHT PASS 40G,,
PO100393,billed,REMA TIP TOP AUSTRALIA PTY LTD,,05/07/2024,,504210 - WHL WGHT S-ON STL 5/10 SILVER STANDARD,Consumables,27.58,1.0,27.58,2.758,30.34,Y,504210,,WHL WGHT S-ON STL 5/10 SILVER STANDARD,,
PO100393,billed,REMA TIP TOP AUSTRALIA PTY LTD,,05/07/2024,,504864 - WHEEL WEIGHT LD T/L 150g,Consumables,20.15,1.0,20.15,2.015,22.17,Y,504864,TIP TOP,WHEEL WEIGHT LD T/L 150g,,
PO100393,billed,REMA TIP TOP AUSTRALIA PTY LTD,,05/07/2024,,504866 - WHEEL WEIGHT 200G,Consumables,28.18,1.0,28.18,2.818,31.0,Y,504866,TIP TOP,WHEEL WEIGHT 200G,,
PO100394,billed,GCM agencies PTY.LTD,,05/07/2024,,H.LF3970 Engine Oil Filter,,24.0,1.0,24.0,2.4,26.4,Y,,,,,
PO100394,billed,GCM agencies PTY.LTD,,05/07/2024,,H.FF5612 Engine Fuel Filter,,19.0,1.0,19.0,1.9,20.9,Y,,,,,
PO100394,billed,GCM agencies PTY.LTD,,05/07/2024,,H.FS36231 Engine Water Sep,,50.0,1.0,50.0,5.0,55.0,Y,,,,,
PO100394,billed,GCM agencies PTY.LTD,,05/07/2024,,AF25957 Air Filters,,145.0,1.0,145.0,14.5,159.5,Y,,,,,
PO100394,billed,GCM agencies PTY.LTD,,05/07/2024,,524ADJ - 524 Adjuster,Parts,105.0,1.0,105.0,10.5,115.5,Y,524ADJ,,524 Adjuster,,
PO100394,billed,GCM agencies PTY.LTD,,05/07/2024,,Freight,,75.0,1.0,75.0,7.5,82.5,Y,,,,,
PO100395,billed,HASTINGS DEERING,,05/07/2024,,PM-FTD-1000 - FTD1-827,Parts,476.19,0.0,0.0,0.0,0.0,Y,PM-FTD-1000,,FTD1-827,,
PO100395,billed,HASTINGS DEERING,,05/07/2024,,PM-B54-250-HD - Service Filter Kit,LV Filters and Kits,155.58,1.0,155.58,15.558,171.14,Y,PM-B54-250-HD,cat,Service Filter Kit,,
PO100396,billed,TOP TYRES AUSTRAILIA PTY LTD,,05/07/2024,,B2611143SIE - AT26x11R14 54N TL Sierra Max BKT,ATV / Mower Tyres,192.0,1.0,192.0,19.2,211.2,Y,B2611143SIE,bkt,AT26x11R14 54N TL Sierra Max BKT,,
PO100397,billed,BSC MOTION TECHNOLOGY,,08/07/2024,,VBB65 - B65 VEE BELT,V Belts,26.52,6.0,159.12,15.912,175.03,Y,VBB65,BSC,B65 VEE BELT,,
PO100398,billed,Western Truck Group,,08/07/2024,,22647913 - Gear Shifter Lever,Parts,3356.14,1.0,3356.14,335.614,3691.75,Y,22647913,,Gear Shifter Lever,,
PO100399,billed,BLACK TOYOTA,,08/07/2024,,8521271010 - Blade Front Wiper R/H,Parts,98.34,1.0,98.34,9.834,108.17,Y,8521271010,toyota,Blade Front Wiper R/H,,
PO100399,billed,BLACK TOYOTA,,08/07/2024,,8522242130 - Blade Front Wiper L/H,Parts,58.61,1.0,58.61,5.861,64.47,Y,8522242130,toyota,Blade Front Wiper L/H,,
PO100400,billed,TYRES 4U,,09/07/2024,,244946 - Cooper LT265/65R18 122/199R AT3 LT,4WD Tyres,382.65,4.0,1530.6,153.06,1683.66,Y,244946,cooper,Cooper LT265/65R18 122/199R AT3 LT,,
PO100401,billed,Corbets Parts & Industrial,,09/07/2024,,P551110 - Fuel Filter Water Sep Spin On,Service Parts & Kits,49.10909090909091,1.0,49.109090909090909091,4.9109090909090909091,54.02,Y,P551110,,Fuel Filter Water Sep Spin On,,
PO100395/1,billed,HASTINGS DEERING,,05/07/2024,,PM-FTD-1000 - FTD1-827,Parts,476.19,0.0,0.0,0.0,0.0,Y,PM-FTD-1000,,FTD1-827,,
PO100395/1,billed,HASTINGS DEERING,,05/07/2024,,4261999 - Handle GP-MO,Parts,344.0,1.0,344.0,34.4,378.4,Y,4261999,,Handle GP-MO,,
PO100395/1,billed,HASTINGS DEERING,,05/07/2024,,4574568 - Lever,Parts,277.46,1.0,277.46,27.746,305.21,Y,4574568,,Lever,,
PO100395/1,billed,HASTINGS DEERING,,05/07/2024,,1807487 - FILTER,Service Parts & Kits,89.9,1.0,89.90000000000001,8.990000000000001,98.89,Y,1807487,CAT,FILTER (cabin),,
PO100395/1,billed,HASTINGS DEERING,,05/07/2024,,CYX-2000 - CYX1UP,Parts,564.64,1.0,564.64,56.464,621.1,Y,CYX-2000,,CYX1UP (service filter kit),,
PO100402,billed,TYRES 4U,,09/07/2024,,A1ANA160 - Advance 280/80R20[10.5R20] R-4E 133A8 Steel Belted,Ag Tyres,299.0,2.0,598.0,59.8,657.8,Y,A1ANA160,advance,Advance 280/80R20[10.5R20] R-4E 133A8 Steel Belted,,
PO100403,billed,REPCO Chinchilla,,10/07/2024,,ACX6514 - Midi Fuse Holder Single 250amp,Parts,11.25,3.0,33.75,3.375,37.13,Y,ACX6514,oex,Midi Fuse Holder Single 250amp,,
PO100403,billed,REPCO Chinchilla,,10/07/2024,,ACX6504 - 40amp Midi Fuse SF30 Bolt On,Consumables,3.1,10.0,31.0,3.1,34.1,Y,ACX6504,,40amp Midi Fuse SF30 Bolt On,,
PO100403,billed,REPCO Chinchilla,,10/07/2024,,ACX1843 - 50amp HD C/Breaker Parallel Stud,Parts,52.0,1.0,52.0,5.2,57.2,Y,ACX1843,,50amp HD C/Breaker Parallel Stud,,
PO100403,billed,REPCO Chinchilla,,10/07/2024,,120155 - Wipes Center Feed Basic 1ply 300m,Consumables,22.0,0.0,0.0,0.0,0.0,Y,120155,,Wipes Center Feed Basic 1ply 300m,,
PO100403,billed,REPCO Chinchilla,,10/07/2024,,82131BL - PLUG-TRAILER SMALL RND 7P METAL,Electrical,15.25,0.0,0.0,0.0,0.0,Y,82131BL,,PLUG-TRAILER SMALL RND 7P METAL,,
PO100404,billed,Nutrien,,10/07/2024,,AGBO - Pourmaxx jug 2l,Tools,14.2,1.0,14.2,1.42,15.62,Y,AGBO,,Pourmaxx jug 2l,,
PO100405,billed,KWT Imports,,10/07/2024,,C16K - Tyre C714 - 16 x 1.75 - Comp3 BMX,Bicycle Tyres,7.95,2.0,15.9,1.59,17.49,Y,C16K,,Tyre C714 - 16 x 1.75 - Comp3 BMX,,
PO100405,billed,KWT Imports,,10/07/2024,,FREIGHT - Freight,,20.0,1.0,20.0,2.0,22.0,Y,FREIGHT,,Freight,,
PO100406,billed,Bridgestone Australia,,11/07/2024,,11000919 - 265/65R17LT 116S D697 OWT B/STONE,4WD Tyres,259.61,20.0,5192.2,519.22,5711.42,Y,11000919,BRIDGESTONE,265/65R17LT 116S D697 OWT B/STONE,266020544069,
PO100406,billed,Bridgestone Australia,,11/07/2024,,11003531 - 245/70R16LT D697 118R B/STONE,4WD Tyres,248.14,4.0,992.56,99.256,1091.82,Y,11003531,BRIDGESTONE,245/70R16LT D697 118R B/STONE,,
PO100407,billed,REPCO Chinchilla,,11/07/2024,,ACX2758 - Junction Box H/D 140x100x60mm,Parts,90.0,0.0,0.0,0.0,0.0,Y,ACX2758,,Junction Box H/D 140x100x60mm,,
PO100407,billed,REPCO Chinchilla,,11/07/2024,,RSK31C - Filter kit for Toyota Hilux 07/15-04/20,LV Filters and Kits,124.0,4.0,496.0,49.6,545.6,Y,RSK31C,,Filter kit for Toyota Hilux 07/15-04/20,,
PO100407,billed,REPCO Chinchilla,,11/07/2024,,RSK28C - FILTERS KIT [ISUZU],LV Filters and Kits,99.32,3.0,297.95999999999997,29.795999999999997,327.76,Y,RSK28C,,FILTERS KIT [ISUZU],,
PO100407,billed,REPCO Chinchilla,,11/07/2024,,Z418 - Z418 OILFILTER,Parts,14.68,3.0,44.04,4.404,48.44,Y,Z418,REPCO,Z418 OILFILTER,,
PO100407,billed,REPCO Chinchilla,,11/07/2024,,RBRAK20L-V2 - Brake Cleaner,Parts,103.0,3.0,309.0,30.9,339.9,Y,RBRAK20L-V2,,Brake Cleaner,,
PO100408,billed,BLACK TOYOTA,,11/07/2024,,852210K130 - Arm Front Wiper L/H,Parts,120.84,1.0,120.84,12.084,132.92,Y,852210K130,toyota,Arm Front Wiper L/H,,
PO100408,billed,BLACK TOYOTA,,11/07/2024,,852110K131 - Arm Front Wiper R/H,Parts,115.04,1.0,115.04,11.504,126.54,Y,852110K131,toyota,Arm Front Wiper R/H,,
PO100408,billed,BLACK TOYOTA,,11/07/2024,,464200K210 - Cable Assy Parking,Parts,119.25,1.0,119.25,11.925,131.18,Y,464200K210,toyota,Cable Assy Parking,,
PO100408,billed,BLACK TOYOTA,,11/07/2024,,464300K210 - Cable Assy Parking,Parts,150.64,1.0,150.64,15.064,165.7,Y,464300K210,,Cable Assy Parking,,
PO100408,billed,BLACK TOYOTA,,11/07/2024,,464100K120 - Cable Assy Parking,Parts,83.54,1.0,83.54000000000001,8.354000000000001,91.89,Y,464100K120,,Cable Assy Parking,,
PO100409,billed,YOKOHAMA TYRE AUST PTY LTD,,11/07/2024,,38565225106ZS - 385/65R22.5 158L (160J) 106ZS - B5167,Truck Tyres,763.0,1.0,763.0,76.3,839.3,Y,38565225106ZS,YOKOHAMA,385/65R22.5 158L (160J) 106ZS - B5167,,
PO100409,billed,YOKOHAMA TYRE AUST PTY LTD,,11/07/2024,,29580225RY537T - 295/80R22.5 152/148J RY537 - B4406,Truck Tyres,518.0,2.0,1036.0,103.6,1139.6,Y,29580225RY537T,YOKOHAMA,295/80R22.5 152/148J RY537 - B4406,,
PO100409,billed,YOKOHAMA TYRE AUST PTY LTD,,11/07/2024,,29580225RY023T - 295/80R22.5 152/148M RY023A - B3567,Truck Tyres,462.0,2.0,924.0,92.4,1016.4,Y,29580225RY023T,yokohama,295/80R22.5 152/148M RY023A - B3567,,
PO100410,billed,Savcom,,12/07/2024,,MWB16 - Metis TruFit Wiper Blade 16in,Parts,11.15,2.0,22.3,2.23,24.53,Y,MWB16,,Metis TruFit Wiper Blade 16in,,
PO100410,billed,Savcom,,12/07/2024,,MWB20 - Metis TruFit Wiper Blade 20in,Parts,11.15,2.0,22.3,2.23,24.53,Y,MWB20,,Metis TruFit Wiper Blade 20in,,
PO100410,billed,Savcom,,12/07/2024,,MWB21 - Metis TruFit Wiper Blade 21in,Parts,11.15,2.0,22.3,2.23,24.53,Y,MWB21,,Metis TruFit Wiper Blade 21in,,
PO100410,billed,Savcom,,12/07/2024,,MWB28 - Metis TruFit Wiper Blade 28in,Parts,11.15,2.0,22.3,2.23,24.53,Y,MWB28,,Metis TruFit Wiper Blade 28in,,
PO100410,billed,Savcom,,12/07/2024,,HI120860200 - HiTec SemiSyn 10W40 SP/CF,Oils & Grease,5.4036,200.0,1080.72,108.072,1188.79,Y,HI120860200,hitec,HiTec SemiSyn 10W40 SP/CF,,
PO100410,billed,Savcom,,12/07/2024,,HI121330200 - 5w30 Synplus Hi-Tech Engine Oil,Mechanical,7.1094,200.0,1421.88,142.188,1564.07,Y,HI121330200,Hi Tech,5w30 Synplus Hi-Tech Engine Oil,,
PO100410,billed,Savcom,,12/07/2024,,WC340PO - WC Free-It Penetrating Oil,Consumables,9.5,12.0,114.0,11.4,125.4,Y,WC340PO,,WC Free-It Penetrating Oil,,
PO100411,billed,TOP TYRES AUSTRAILIA PTY LTD,,12/07/2024,,T16930HD - 16.9R30 TR218A HEAVY DUTY TUBE,Tubes,98.0,2.0,196.0,19.6,215.6,Y,T16930HD,TOPTUBES,16.9R30 TR218A HEAVY DUTY TUBE,,
PO100413,billed,REPCO Chinchilla,,15/07/2024,,PX49450 - PTX-Super Glue Bottle 28g,Consumables,26.77,4.0,107.08,10.708,117.79,Y,PX49450,permatex,PTX-Super Glue Bottle 28g,,
PO100407/1,billed,REPCO Chinchilla,,11/07/2024,,ACX2758 - Junction Box H/D 140x100x60mm,Parts,90.0,0.0,0.0,0.0,0.0,Y,ACX2758,,Junction Box H/D 140x100x60mm,,
PO100407/1,billed,REPCO Chinchilla,,11/07/2024,,RSK31C - Filter kit for Toyota Hilux 07/15-04/20,LV Filters and Kits,124.0,3.0,372.0,37.2,409.2,Y,RSK31C,,Filter kit for Toyota Hilux 07/15-04/20,,
PO100407/1,billed,REPCO Chinchilla,,11/07/2024,,RBRAK20L-V2 - Brake Cleaner,Parts,103.0,1.0,103.0,10.3,113.3,Y,RBRAK20L-V2,,Brake Cleaner,,
PO100407/2,billed,REPCO Chinchilla,,11/07/2024,,ACX2758 - Junction Box H/D 140x100x60mm,Parts,90.0,2.0,180.0,18.0,198.0,Y,ACX2758,,Junction Box H/D 140x100x60mm,,
PO100403/1,billed,REPCO Chinchilla,,10/07/2024,,120155 - Wipes Center Feed Basic 1ply 300m,Consumables,22.0,6.0,132.0,13.2,145.2,Y,120155,,Wipes Center Feed Basic 1ply 300m,,
PO100403/1,billed,REPCO Chinchilla,,10/07/2024,,82131BL - PLUG-TRAILER SMALL RND 7P METAL,Electrical,15.25,0.0,0.0,0.0,0.0,Y,82131BL,,PLUG-TRAILER SMALL RND 7P METAL,,
PO100403/2,billed,REPCO Chinchilla,,10/07/2024,,82131BL - PLUG-TRAILER SMALL RND 7P METAL,Electrical,15.25,0.0,0.0,0.0,0.0,Y,82131BL,,PLUG-TRAILER SMALL RND 7P METAL,,
PO100403/2,billed,REPCO Chinchilla,,10/07/2024,,2010-P-AUS - TK Breakaway sw W/CBL Nyl Pin,Parts,24.0,1.0,24.0,2.4,26.4,Y,2010-P-AUS,,TK Breakaway sw W/CBL Nyl Pin,,
PO100395/2,billed,HASTINGS DEERING,,05/07/2024,,PM-FTD-250-S-HD - FTD1-827 Filter Service Kit,Service Parts & Kits,173.56,1.0,173.56,17.356,190.92,Y,PM-FTD-250-S-HD,cat,FTD1-827 Filter Service Kit,,
PO100414,paid,REPCO Chinchilla,,15/07/2024,,GFS615 - Repco Automatic Transmission Filter Kit,Parts,46.0,1.0,46.0,4.6,50.6,Y,GFS615,repco,Repco Automatic Transmission Filter Kit,,
PO100415,billed,ATLAS TYRES,,15/07/2024,,T11225WDC53 - 11R22.5-16 WINDPOWER WDC53 DR,Truck Tyres,309.0,10.0,3090.0,309.0,3399.0,Y,T11225WDC53,WINDPOWER,11R22.5-16 WINDPOWER WDC53 DR,,
PO100415,billed,ATLAS TYRES,,15/07/2024,,T11225WA1060 - 11R22.5 16PR Windforce WA1060,Truck Tyres,204.0,10.0,2040.0,204.0,2244.0,Y,T11225WA1060,windforce,11R22.5 16PR Windforce WA1060,,
